Pokemon,Game Title, Description
カラカラ,ウルトラムーン(漢字), 母親の ホネを 被っているので 素顔も 表情も わからない。 ただ いつも ずっと 泣いているぞ。
カラカラ,ソード, しにわかれた ははおやを おもいだし なくと あたまに かぶった ホネの なかで ものがなしく ひびくのだ。
カラカラ,ソード(漢字), 死に別れた 母親を 思い出し 泣くと 頭に 被った 骨の 中で 物悲しく 響くのだ。
カラカラ,シールド, しんだ ははおやの ホネを かぶる。 ゆめをみて なくことも あるけど なみだを ながすたびに つよくなる。
カラカラ,シールド(漢字), 死んだ 母親の 骨を 被る。 夢を 見て 泣くことも あるけど 涙を 流すたびに 強くなる。
カラカラ,Pokémon Sleep, 泣きながら 眠っている姿が 発見されているよ。 死に別れた 母親を 夢に見て しくしく 泣いているのかも しれないね。
ガラガラ,赤・緑, からだも ちいさく もともと よわかった。ホネを つかうようになり せいかくが きょうぼうか した。
ガラガラ,赤・緑(漢字), 体も 小さく もともと 弱かった。骨を 使うようになり 性格が 凶暴化 した。
ガラガラ,ファイアレッド, からだも ちいさく もともと よわかった。ホネを つかうようになり せいかくが きょうぼうか した。
ガラガラ,ファイアレッド(漢字), 体も 小さく もともと 弱かった。骨を 使うようになり 性格が 凶暴化 した。
ガラガラ,X, からだも ちいさく もともと よわかった。ホネを つかうようになり せいかくが きょうぼうか した。
ガラガラ,X(漢字), 体も 小さく もともと 弱かった。骨を 使うようになり 性格が 凶暴化 した。
ガラガラ,青, ほねは だいじな ぶき である。ブーメランの ように なげて えものに ぶつけ きぜつ させる。
ガラガラ,青(漢字), 骨は 大事な 武器 である。ブーメランのように 投げて 獲物に ぶつけ 気絶 させる。
ガラガラ,リーフグリーン, ほねは だいじな ぶき である。ブーメランの ように なげて えものに ぶつけ きぜつ させる。
ガラガラ,リーフグリーン(漢字), 骨は 大事な 武器 である。ブーメランのように 投げて 獲物に ぶつけ 気絶 させる。
ガラガラ,Y, ほねは だいじな ぶき である。ブーメランの ように なげて えものに ぶつけ きぜつ させる。
ガラガラ,Y(漢字), 骨は 大事な 武器 である。ブーメランのように 投げて 獲物に ぶつけ 気絶 させる。
ガラガラ,ピカチュウ, からだは ちいさく よわかったが ホネを うまく つかって たたかう きょうぼうな せいかくに なった。
ガラガラ,ピカチュウ(漢字), 体は 小さく 弱かったが ホネを うまく 使って 戦う 凶暴な 性格に なった。
ガラガラ,ポケモンピンボール, からだは ちいさく よわかったが ホネを うまく つかって たたかう きょうぼうな せいかくに なった。
ガラガラ,ポケモンピンボール(漢字), 体は 小さく 弱かったが ホネを うまく 使って 戦う 凶暴な 性格に なった。
ガラガラ,Let's Go! ピカチュウ・Let's Go! イーブイ, からだは ちいさく よわかったが ホネを うまく つかって たたかう きょうぼうな せいかくに なった。
ガラガラ,Let's Go! ピカチュウ・Let's Go! イーブイ(漢字), 体は 小さく 弱かったが ホネを うまく 使って 戦う 凶暴な 性格に なった。
ガラガラ,金, もっている ホネで いしをたたいて おとをだし なかまに れんらくする ようすが もくげき された。
ガラガラ,ハートゴールド, もっている ホネで いしをたたいて おとをだし なかまに れんらくする ようすが もくげき された。
ガラガラ,銀, どこからか ホネを ひろってくる。せかいの どこかに ガラガラだけの はかばが あるという ウワサだ。
ガラガラ,ソウルシルバー, どこからか ホネを ひろってくる。せかいの どこかに ガラガラだけの はかばが あるという ウワサだ。
ガラガラ,クリスタル, せかいの どこかには ガラガラだけの はかばが あるらしく てにもっている ホネは そこで ひろってくるという。
ガラガラ,ルビー・サファイア, ははおやに あえない かなしみを のりこえた カラカラが たくましく しんかした すがた。きたえられた こころは かんたんに くじけない。
ガラガラ,ルビー・サファイア(漢字), 母親に 会えない 悲しみを 乗り越えた カラカラが たくましく 進化した 姿。 鍛えられた 心は 簡単に くじけない。
ガラガラ,エメラルド, ははおやに あえない かなしみを のりこえた カラカラが たくましく しんかした すがた。きたえられた こころは かんたんに くじけない。
ガラガラ,エメラルド(漢字), 母親に 会えない 悲しみを 乗り越えた カラカラが たくましく 進化した 姿。 鍛えられた 心は 簡単に くじけない。
ガラガラ,オメガルビー・アルファサファイア, ははおやに あえない かなしみを のりこえた カラカラが たくましく しんかした すがた。きたえられた こころは かんたんに くじけない。
ガラガラ,オメガルビー・アルファサファイア(漢字), 母親に 会えない 悲しみを 乗り越えた カラカラが たくましく 進化した 姿。 鍛えられた 心は 簡単に くじけない。
ガラガラ,ダイヤモンド・パール, うまれたときから いつも もっている ホネを じざいに つかいこなす。せいかくは きょうぼうだ。
